Date, Close,NDAQ_Change,NDAQ_pct_Change
2018-04-17,7281.1,124.82,0.017442023
2018-04-18,7295.24,14.14,0.001942014
2018-04-19,7238.06,-57.18,-0.007837988
2018-04-20,7146.13,-91.93,-0.012700917
2018-04-23,7128.6,-17.53,-0.002453076
2018-04-24,7007.35,-121.25,-0.01700895
2018-04-25,7003.74,-3.61,-0.000515173
2018-04-26,7118.68,114.94,0.016411232
2018-04-27,7119.8,1.12,0.000157333
2018-04-30,7066.27,-53.53,-0.00751847
2018-05-01,7130.7,64.43,0.009117965
2018-05-02,7100.9,-29.8,-0.004179113
2018-05-03,7088.15,-12.75,-0.001795547
2018-05-04,7209.62,121.47,0.017137053
2018-05-07,7265.21,55.59,0.007710531
2018-05-08,7266.9,1.69,0.000232615
2018-05-09,7339.91,73.01,0.010046925
2018-05-10,7404.97,65.06,0.008863869
2018-05-11,7402.88,-2.09,-0.000282243
2018-05-14,7411.32,8.44,0.001140097
2018-05-15,7351.63,-59.69,-0.008053896
2018-05-16,7398.3,46.67,0.006348252
2018-05-17,7382.47,-15.83,-0.002139681
2018-05-18,7354.34,-28.13,-0.003810378
2018-05-21,7394.04,39.7,0.005398173
2018-05-22,7378.46,-15.58,-0.002107102
2018-05-23,7425.96,47.5,0.006437658
2018-05-24,7424.43,-1.53,-0.000206034
2018-05-25,7433.85,9.42,0.001268784
2018-05-29,7396.59,-37.26,-0.005012208
2018-05-30,7462.45,65.86,0.008904103
2018-05-31,7442.12,-20.33,-0.002724306
2018-06-01,7554.33,112.21,0.015077693
2018-06-04,7606.46,52.13,0.006900678
2018-06-05,7637.86,31.4,0.00412807
2018-06-06,7689.24,51.38,0.006727015
2018-06-07,7635.07,-54.17,-0.00704491
2018-06-08,7645.51,10.44,0.001367374
2018-06-11,7659.93,14.42,0.001886074
2018-06-12,7703.79,43.86,0.005725901
2018-06-13,7695.7,-8.09,-0.001050132
2018-06-14,7761.04,65.34,0.008490456
2018-06-15,7746.38,-14.66,-0.001888922
2018-06-18,7747.03,0.65,8.39102E-05
2018-06-19,7725.59,-21.44,-0.002767512
2018-06-20,7781.51,55.92,0.007238282
2018-06-21,7712.95,-68.56,-0.008810629
2018-06-22,7692.82,-20.13,-0.002609896
2018-06-25,7532.01,-160.81,-0.020903908
2018-06-26,7561.63,29.62,0.003932549
2018-06-27,7445.08,-116.55,-0.015413343
2018-06-28,7503.68,58.6,0.00787097
2018-06-29,7510.3,6.62,0.000882234
2018-07-02,7567.69,57.39,0.007641506
2018-07-03,7502.67,-65.02,-0.00859179
2018-07-05,7586.43,83.76,0.011164026
2018-07-06,7688.39,101.96,0.013439787
2018-07-09,7756.2,67.81,0.008819792
2018-07-10,7759.2,3,0.000386787
2018-07-11,7716.61,-42.59,-0.005488968
2018-07-12,7823.92,107.31,0.013906366
2018-07-13,7825.98,2.06,0.000263295
2018-07-16,7805.72,-20.26,-0.002588813
2018-07-17,7855.12,49.4,0.006328692
2018-07-18,7854.44,-0.68,-8.65677E-05
2018-07-19,7825.3,-29.14,-0.003710004
2018-07-20,7820.2,-5.1,-0.000651732
2018-07-23,7841.87,21.67,0.002771029
2018-07-24,7840.77,-1.1,-0.000140273
2018-07-25,7932.24,91.47,0.011665946
2018-07-26,7852.18,-80.06,-0.010092988
2018-07-27,7737.42,-114.76,-0.01461505
2018-07-30,7630,-107.42,-0.013883181
2018-07-31,7671.79,41.79,0.005477064
2018-08-01,7707.29,35.5,0.004627343
2018-08-02,7802.69,95.4,0.012377892
2018-08-03,7812.01,9.32,0.00119446
2018-08-06,7859.68,47.67,0.006102143
2018-08-07,7883.66,23.98,0.003051015
2018-08-08,7888.33,4.67,0.000592364
2018-08-09,7891.78,3.45,0.000437355
2018-08-10,7839.11,-52.67,-0.006674033
2018-08-13,7819.71,-19.4,-0.002474771
2018-08-14,7870.89,51.18,0.006545
2018-08-15,7774.12,-96.77,-0.012294671
2018-08-16,7806.52,32.4,0.004167674
2018-08-17,7816.33,9.81,0.001256642
2018-08-20,7821.01,4.68,0.000598746
2018-08-21,7859.17,38.16,0.004879165
2018-08-22,7889.1,29.93,0.00380829
2018-08-23,7878.46,-10.64,-0.001348696
2018-08-24,7945.98,67.52,0.008570203
2018-08-27,8017.9,71.92,0.009051118
2018-08-28,8030.04,12.14,0.001514112
2018-08-29,8109.69,79.65,0.009919004
2018-08-30,8088.36,-21.33,-0.002630187
2018-08-31,8109.54,21.18,0.002618578
2018-09-04,8091.25,-18.29,-0.002255368
2018-09-05,7995.17,-96.08,-0.011874556
2018-09-06,7922.73,-72.44,-0.00906047
2018-09-07,7902.54,-20.19,-0.002548364
2018-09-10,7924.16,21.62,0.002735829
2018-09-11,7972.47,48.31,0.006096545
2018-09-12,7954.23,-18.24,-0.002287873
2018-09-13,8013.71,59.48,0.007477782
2018-09-14,8010.04,-3.67,-0.000457965
2018-09-17,7895.79,-114.25,-0.014263349
2018-09-18,7956.11,60.32,0.007639514
2018-09-19,7950.04,-6.07,-0.000762936
2018-09-20,8028.23,78.19,0.009835171
2018-09-21,7986.96,-41.27,-0.00514061
2018-09-24,7993.25,6.29,0.000787534
2018-09-25,8007.47,14.22,0.001779001
2018-09-26,7990.37,-17.1,-0.002135506
2018-09-27,8041.97,51.6,0.006457774
2018-09-28,8046.35,4.38,0.000544643
2018-10-01,8037.3,-9.05,-0.001124734
2018-10-02,7999.55,-37.75,-0.004696851
2018-10-03,8025.09,25.54,0.00319268
2018-10-04,7879.51,-145.58,-0.018140607
2018-10-05,7788.45,-91.06,-0.011556556
2018-10-08,7735.95,-52.5,-0.006740751
2018-10-09,7738.02,2.07,0.000267582
2018-10-10,7422.05,-315.97,-0.040833443
2018-10-11,7329.06,-92.99,-0.012528884
2018-10-12,7496.89,167.83,0.022899253
2018-10-15,7430.74,-66.15,-0.008823659
2018-10-16,7645.49,214.75,0.028900217
2018-10-17,7642.7,-2.79,-0.000364921
2018-10-18,7485.14,-157.56,-0.020615751
2018-10-19,7449.03,-36.11,-0.004824225
2018-10-22,7468.63,19.6,0.002631215
2018-10-23,7437.54,-31.09,-0.004162745
2018-10-24,7108.4,-329.14,-0.04425388
2018-10-25,7318.34,209.94,0.029534072
2018-10-26,7167.21,-151.13,-0.020650858
2018-10-29,7050.29,-116.92,-0.016313182
2018-10-30,7161.65,111.36,0.015795095
2018-10-31,7305.9,144.25,0.020142006
2018-11-01,7434.06,128.16,0.017541987
2018-11-02,7356.99,-77.07,-0.010367148
2018-11-05,7328.85,-28.14,-0.003824934
2018-11-06,7375.96,47.11,0.006428021
2018-11-07,7570.75,194.79,0.026408766
2018-11-08,7530.88,-39.87,-0.005266321
2018-11-09,7406.9,-123.98,-0.016462883
2018-11-12,7200.87,-206.03,-0.027815955
2018-11-13,7200.87,0,0
2018-11-14,7136.39,-64.48,-0.008954474
2018-11-15,7259.03,122.64,0.017185159
2018-11-16,7247.87,-11.16,-0.001537395
2018-11-19,7028.48,-219.39,-0.030269583
2018-11-20,6908.82,-119.66,-0.017025018
2018-11-21,6972.25,63.43,0.009181018
2018-11-23,6938.98,-33.27,-0.004771774
2018-11-26,7081.85,142.87,0.020589481
2018-11-27,7082.7,0.85,0.000120025
2018-11-28,7291.59,208.89,0.02949299
2018-11-29,7273.08,-18.51,-0.002538541
2018-11-30,7330.54,57.46,0.007900367
2018-12-03,7441.51,110.97,0.015138039
2018-12-04,7158.43,-283.08,-0.038040666
2018-12-06,7188.26,29.83,0.004167115
2018-12-07,6969.25,-219.01,-0.030467735
2018-12-10,7020.52,51.27,0.007356602
2018-12-11,7031.83,11.31,0.001610992
2018-12-12,7098.31,66.48,0.009454153
2018-12-13,7070.33,-27.98,-0.003941783
2018-12-14,6910.66,-159.67,-0.022583104
2018-12-17,6753.73,-156.93,-0.022708395
2018-12-18,6783.91,30.18,0.004468642
2018-12-19,6636.83,-147.08,-0.021680712
2018-12-20,6528.41,-108.42,-0.016336112
2018-12-21,6332.99,-195.42,-0.029933782
2018-12-24,6192.92,-140.07,-0.022117515
2018-12-26,6554.36,361.44,0.058363421
2018-12-27,6579.49,25.13,0.003834089
2018-12-28,6584.52,5.03,0.000764497
2018-12-31,6635.28,50.76,0.00770899
2019-01-02,6665.94,30.66,0.004620755
2019-01-03,6463.5,-202.44,-0.03036931
2019-01-04,6738.86,275.36,0.042602305
2019-01-07,6823.47,84.61,0.012555536
2019-01-08,6897,73.53,0.010776042
2019-01-09,6957.08,60.08,0.008711034
2019-01-10,6986.07,28.99,0.004166978
2019-01-11,6971.48,-14.59,-0.002088442
2019-01-14,6905.92,-65.56,-0.009404029
2019-01-15,7023.83,117.91,0.017073757
2019-01-16,7034.69,10.86,0.001546165
2019-01-17,7084.46,49.77,0.007074939
2019-01-18,7157.23,72.77,0.010271778
2019-01-22,7020.36,-136.87,-0.01912332
2019-01-23,7025.77,5.41,0.000770616
2019-01-24,7073.46,47.69,0.006787868
2019-01-25,7164.86,91.4,0.012921541
2019-01-28,7085.68,-79.18,-0.011051158
2019-01-29,7028.29,-57.39,-0.008099434
2019-01-30,7183.08,154.79,0.022023849
2019-01-31,7281.74,98.66,0.013735055
2019-02-01,7263.87,-17.87,-0.002454084
2019-02-04,7347.54,83.67,0.011518653
2019-02-05,7402.08,54.54,0.007422893
2019-02-06,7375.28,-26.8,-0.003620604
2019-02-07,7288.35,-86.93,-0.011786671
2019-02-08,7298.2,9.85,0.001351472
2019-02-11,7307.9,9.7,0.001329095
2019-02-12,7414.62,106.72,0.014603374
2019-02-13,7420.38,5.76,0.000776844
2019-02-14,7426.95,6.57,0.000885399
2019-02-15,7472.41,45.46,0.006120951
2019-02-19,7486.77,14.36,0.001921736
2019-02-20,7489.07,2.3,0.000307209
2019-02-21,7459.71,-29.36,-0.00392038
2019-02-22,7527.54,67.83,0.009092847
2019-02-25,7554.46,26.92,0.003576202
2019-02-26,7549.3,-5.16,-0.00068304
2019-02-27,7554.51,5.21,0.00069013
2019-02-28,7532.53,-21.98,-0.00290952
2019-03-01,7595.35,62.82,0.008339827
2019-03-04,7577.57,-17.78,-0.002340906
2019-03-05,7576.36,-1.21,-0.000159682
2019-03-06,7505.92,-70.44,-0.009297341
2019-03-07,7421.46,-84.46,-0.011252451
2019-03-08,7408.14,-13.32,-0.001794795
2019-03-11,7558.06,149.92,0.020237199
2019-03-12,7591.03,32.97,0.004362231
2019-03-13,7643.41,52.38,0.006900249
2019-03-14,7630.91,-12.5,-0.001635396
2019-03-15,7688.53,57.62,0.007550869
2019-03-18,7714.48,25.95,0.003375158
2019-03-19,7723.95,9.47,0.001227562
2019-03-20,7728.97,5.02,0.000649927
2019-03-21,7838.96,109.99,0.014230874
2019-03-22,7642.67,-196.29,-0.025040311
2019-03-25,7637.54,-5.13,-0.000671231
2019-03-26,7691.52,53.98,0.007067721
2019-03-27,7643.38,-48.14,-0.006258841
2019-03-28,7669.17,25.79,0.003374162
2019-03-29,7729.32,60.15,0.007843091
2019-04-01,7828.91,99.59,0.012884704
2019-04-02,7848.69,19.78,0.002526533
2019-04-03,7895.55,46.86,0.005970423
2019-04-04,7891.78,-3.77,-0.000477484
2019-04-05,7938.69,46.91,0.00594416
2019-04-08,7953.88,15.19,0.001913414
2019-04-09,7909.28,-44.6,-0.005607326
2019-04-10,7964.24,54.96,0.006948799
2019-04-11,7947.36,-16.88,-0.002119474
2019-04-12,7984.16,36.8,0.004630468
2019-04-15,7976.01,-8.15,-0.001020771
2019-04-16,8000.23,24.22,0.003036606
2019-04-17,7996.08,-4.15,-0.000518735
2019-04-18,7998.06,1.98,0.000247621
2019-04-22,8015.27,17.21,0.002151772
2019-04-23,8120.82,105.55,0.013168614
2019-04-24,8102.01,-18.81,-0.002316269
2019-04-25,8106.29,4.28,0.000528264
2019-04-26,8133.96,27.67,0.003413399
2019-04-29,8149.39,15.43,0.001896985
2019-04-30,8095.39,-54,-0.006626263
2019-05-01,8049.64,-45.75,-0.005651365
2019-05-02,8036.77,-12.87,-0.001598829
2019-05-03,8164,127.23,0.015830987
2019-05-06,8123.29,-40.71,-0.004986526
2019-05-07,7963.76,-159.53,-0.019638595
2019-05-08,7943.32,-20.44,-0.002566627
2019-05-09,7910.59,-32.73,-0.004120443
2019-05-10,7916.94,6.35,0.000802721
2019-05-13,7647.02,-269.92,-0.034093981
2019-05-14,7734.49,87.47,0.011438443
2019-05-15,7822.15,87.66,0.01133365
2019-05-16,7898.05,75.9,0.009703215
2019-05-17,7816.28,-81.77,-0.010353188
2019-05-20,7702.38,-113.9,-0.014572149
2019-05-21,7785.72,83.34,0.010820032
2019-05-22,7750.84,-34.88,-0.004479997
2019-05-23,7628.28,-122.56,-0.01581248
2019-05-24,7637.01,8.73,0.001144426
2019-05-28,7607.35,-29.66,-0.003883719
2019-05-29,7547.31,-60.04,-0.007892367
2019-05-30,7567.72,20.41,0.002704275
2019-05-31,7453.15,-114.57,-0.015139302
2019-06-03,7333.02,-120.13,-0.016118017
2019-06-04,7527.12,194.1,0.026469313
2019-06-05,7575.48,48.36,0.006424768
2019-06-06,7615.55,40.07,0.005289434
2019-06-07,7742.1,126.55,0.016617316
2019-06-10,7823.17,81.07,0.010471319
2019-06-11,7822.57,-0.6,-7.66953E-05
2019-06-12,7792.72,-29.85,-0.003815881
2019-06-13,7837.13,44.41,0.005698909
2019-06-14,7796.66,-40.47,-0.00516388
2019-06-17,7845.02,48.36,0.006202656
2019-06-18,7953.88,108.86,0.013876319
2019-06-19,7987.32,33.44,0.004204237
2019-06-20,8051.34,64.02,0.008015204
2019-06-21,8031.71,-19.63,-0.002438103
2019-06-24,8005.7,-26.01,-0.003238414
2019-06-25,7884.72,-120.98,-0.015111733
2019-06-26,7909.97,25.25,0.003202397
2019-06-27,7967.76,57.79,0.00730597
2019-06-28,8006.24,38.48,0.004829463
2019-07-01,8091.16,84.92,0.010606727
2019-07-02,8109.09,17.93,0.002215999
2019-07-03,8170.23,61.14,0.007539687
2019-07-05,8161.79,-8.44,-0.001033019
2019-07-08,8098.38,-63.41,-0.007769129
2019-07-09,8141.73,43.35,0.005352922
2019-07-10,8202.53,60.8,0.0074677
2019-07-11,8196.04,-6.49,-0.000791219
2019-07-12,8244.14,48.1,0.005868688
2019-07-15,8258.19,14.05,0.001704241
2019-07-16,8222.8,-35.39,-0.004285443
2019-07-17,8185.21,-37.59,-0.004571436
2019-07-18,8207.24,22.03,0.00269144
2019-07-19,8146.49,-60.75,-0.007402001
2019-07-22,8204.14,57.65,0.007076667
2019-07-23,8251.4,47.26,0.005760506
2019-07-24,8321.5,70.1,0.008495528
2019-07-25,8238.54,-82.96,-0.009969356
2019-07-26,8330.21,91.67,0.011126972
2019-07-29,8293.33,-36.88,-0.004427259
2019-07-30,8273.61,-19.72,-0.002377814
2019-07-31,8175.42,-98.19,-0.011867855
2019-08-01,8111.12,-64.3,-0.007865039
2019-08-02,8004.07,-107.05,-0.013197931
2019-08-05,7726.04,-278.03,-0.034736078
2019-08-06,7833.27,107.23,0.013879038
2019-08-07,7862.83,29.56,0.003773648
2019-08-08,8039.16,176.33,0.022425768
2019-08-09,7959.14,-80.02,-0.009953776
2019-08-12,7863.41,-95.73,-0.012027681
2019-08-13,8016.36,152.95,0.019450849
2019-08-14,7773.94,-242.42,-0.030240658
2019-08-15,7766.62,-7.32,-0.000941607
2019-08-16,7895.99,129.37,0.016657182
2019-08-19,8002.81,106.82,0.013528386
2019-08-20,7948.56,-54.25,-0.006778869
2019-08-21,8020.21,71.65,0.009014211
2019-08-22,7991.39,-28.82,-0.003593422
2019-08-23,7751.77,-239.62,-0.029984771
2019-08-26,7853.74,101.97,0.013154415
2019-08-27,7826.95,-26.79,-0.003411114
2019-08-28,7856.88,29.93,0.003823967
2019-08-29,7973.39,116.51,0.014829042
2019-08-30,7962.88,-10.51,-0.001318134
2019-09-03,7874.16,-88.72,-0.011141697
2019-09-04,7976.88,102.72,0.013045201
2019-09-05,8116.83,139.95,0.017544453
2019-09-06,8103.07,-13.76,-0.001695243
2019-09-09,8087.44,-15.63,-0.001928899
2019-09-10,8084.16,-3.28,-0.000405567
2019-09-11,8169.68,85.52,0.010578712
2019-09-12,8194.47,24.79,0.003034391
2019-09-13,8176.71,-17.76,-0.002167315
2019-09-16,8153.54,-23.17,-0.002833658
2019-09-17,8186.02,32.48,0.003983546
2019-09-18,8177.39,-8.63,-0.001054236
2019-09-19,8182.88,5.49,0.000671363
2019-09-20,8117.67,-65.21,-0.007969077
2019-09-23,8112.46,-5.21,-0.00064181
2019-09-24,7993.63,-118.83,-0.014647838
2019-09-25,8077.38,83.75,0.010477092
2019-09-26,8030.66,-46.72,-0.005784054
2019-09-27,7939.63,-91.03,-0.011335307
2019-09-30,7999.34,59.71,0.007520502
2019-10-01,7908.68,-90.66,-0.011333435
2019-10-02,7785.25,-123.43,-0.015606903
2019-10-03,7872.26,87.01,0.011176263
2019-10-04,7982.47,110.21,0.013999792
2019-10-07,7956.29,-26.18,-0.003279687
2019-10-08,7823.78,-132.51,-0.016654747
2019-10-09,7903.74,79.96,0.010220124
2019-10-10,7950.78,47.04,0.005951613
2019-10-11,8057.04,106.26,0.013364726
2019-10-14,8048.65,-8.39,-0.001041325
2019-10-15,8148.71,100.06,0.012431899
2019-10-16,8124.18,-24.53,-0.003010292
2019-10-17,8156.85,32.67,0.004021329
2019-10-18,8089.54,-67.31,-0.00825196
2019-10-21,8162.99,73.45,0.009079626
2019-10-22,8104.3,-58.69,-0.007189767
2019-10-23,8119.79,15.49,0.001911331
2019-10-24,8185.8,66.01,0.008129521
2019-10-25,8243.12,57.32,0.00700237
2019-10-28,8325.99,82.87,0.010053232
2019-10-29,8276.85,-49.14,-0.005902001
2019-10-30,8303.98,27.13,0.003277817
2019-10-31,8292.36,-11.62,-0.001399329
2019-11-01,8386.4,94.04,0.011340559
2019-11-04,8433.2,46.8,0.005580464
2019-11-05,8434.68,1.48,0.000175497
2019-11-06,8410.63,-24.05,-0.002851323
2019-11-07,8434.52,23.89,0.002840453
2019-11-08,8475.31,40.79,0.004836078
2019-11-11,8464.28,-11.03,-0.001301427
2019-11-12,8486.09,21.81,0.002576711
2019-11-13,8482.1,-3.99,-0.000470181
2019-11-14,8479.02,-3.08,-0.000363118
2019-11-15,8540.83,61.81,0.007289758
2019-11-18,8549.94,9.11,0.001066641
2019-11-19,8570.66,20.72,0.002423409
2019-11-20,8526.73,-43.93,-0.005125626
2019-11-21,8506.21,-20.52,-0.00240655
2019-11-22,8519.88,13.67,0.001607061
2019-11-25,8632.49,112.61,0.013217322
2019-11-26,8647.93,15.44,0.001788592
2019-11-27,8705.18,57.25,0.006620081
2019-11-29,8665.47,-39.71,-0.004561652
2019-12-02,8567.99,-97.48,-0.011249246
2019-12-03,8520.64,-47.35,-0.005526384
2019-12-04,8566.67,46.03,0.005402176
2019-12-05,8570.7,4.03,0.000470428
2019-12-06,8656.53,85.83,0.010014351
2019-12-09,8621.83,-34.7,-0.004008535
2019-12-10,8616.18,-5.65,-0.000655313
2019-12-11,8654.05,37.87,0.004395219
2019-12-12,8717.32,63.27,0.007311028
2019-12-13,8734.88,17.56,0.002014381
2019-12-16,8814.23,79.35,0.009084269
2019-12-17,8823.36,9.13,0.001035825
2019-12-18,8827.73,4.37,0.000495276
2019-12-19,8887.22,59.49,0.006738992
2019-12-20,8924.96,37.74,0.004246547
2019-12-23,8945.65,20.69,0.002318218
2019-12-24,8952.88,7.23,0.000808214
2019-12-26,9022.39,69.51,0.007763982
2019-12-27,9006.62,-15.77,-0.001747874
2019-12-30,8945.99,-60.63,-0.006731715
2019-12-31,8972.6,26.61,0.002974517
2020-01-02,9092.19,119.59,0.013328355
2020-01-03,9020.77,-71.42,-0.007855093
2020-01-06,9071.46,50.69,0.005619254
2020-01-07,9068.58,-2.88,-0.000317479
2020-01-08,9129.24,60.66,0.00668903
2020-01-09,9203.43,74.19,0.008126635
2020-01-10,9178.86,-24.57,-0.002669657
2020-01-13,9273.93,95.07,0.010357495
2020-01-14,9251.33,-22.6,-0.002436939
2020-01-15,9258.7,7.37,0.000796642
2020-01-16,9357.13,98.43,0.010631082
2020-01-17,9388.94,31.81,0.003399547
2020-01-21,9370.81,-18.13,-0.001930995
2020-01-22,9383.77,12.96,0.001383018
2020-01-23,9402.48,18.71,0.001993868
2020-01-24,9314.91,-87.57,-0.0093135
2020-01-27,9139.31,-175.6,-0.018851497
2020-01-28,9269.68,130.37,0.014264753
2020-01-29,9275.16,5.48,0.000591175
2020-01-30,9298.93,23.77,0.002562759
2020-01-31,9150.94,-147.99,-0.015914734
2020-02-03,9273.4,122.46,0.013382232
2020-02-04,9467.97,194.57,0.020981517
2020-02-05,9508.68,40.71,0.00429976
2020-02-06,9572.15,63.47,0.006674954
2020-02-07,9520.51,-51.64,-0.005394817
2020-02-10,9628.39,107.88,0.011331326
2020-02-11,9638.94,10.55,0.001095718
2020-02-12,9725.96,87.02,0.009027964
2020-02-13,9711.97,-13.99,-0.001438418
2020-02-14,9731.18,19.21,0.001977972
2020-02-18,9732.74,1.56,0.000160309
2020-02-19,9817.18,84.44,0.008675871
2020-02-20,9750.96,-66.22,-0.006745318
2020-02-21,9576.59,-174.37,-0.017882342
2020-02-24,9221.28,-355.31,-0.037101933
2020-02-25,8965.61,-255.67,-0.027726086
2020-02-26,8980.77,15.16,0.001690906
2020-02-27,8566.48,-414.29,-0.046130788
2020-02-28,8567.37,0.89,0.000103893
2020-03-02,8952.16,384.79,0.044913433
2020-03-03,8684.09,-268.07,-0.029944728
2020-03-04,9018.09,334,0.03846114
2020-03-05,8738.6,-279.49,-0.03099215
2020-03-06,8575.62,-162.98,-0.018650585
2020-03-09,7950.68,-624.94,-0.072874031
2020-03-10,8344.25,393.57,0.049501426
2020-03-11,7952.05,-392.2,-0.047002427
2020-03-12,7201.8,-750.25,-0.094346741
2020-03-13,7874.88,673.08,0.093459968
2020-03-16,6904.59,-970.29,-0.123213306
2020-03-17,7334.78,430.19,0.06230493
2020-03-18,6989.84,-344.94,-0.047027995
2020-03-19,7150.58,160.74,0.022996235
2020-03-20,6879.52,-271.06,-0.037907415
2020-03-23,6860.67,-18.85,-0.002740017
2020-03-24,7417.86,557.19,0.0812151
2020-03-25,7384.3,-33.56,-0.004524216
2020-03-26,7797.54,413.24,0.055961973
2020-03-27,7502.38,-295.16,-0.037852964
2020-03-30,7774.15,271.77,0.036224505
2020-03-31,7700.1,-74.05,-0.009525157
2020-04-01,7360.58,-339.52,-0.044092934
2020-04-02,7487.31,126.73,0.017217393
2020-04-03,7373.08,-114.23,-0.015256481
2020-04-06,7913.24,540.16,0.073261107
2020-04-07,7887.26,-25.98,-0.003283105
2020-04-08,8090.9,203.64,0.025818852
2020-04-09,8153.58,62.68,0.007746975
2020-04-13,8192.42,38.84,0.004763552
2020-04-14,8515.74,323.32,0.03946575
2020-04-15,8393.18,-122.56,-0.014392173
2020-04-16,8532.36,139.18,0.016582511
2020-04-17,8650.14,117.78,0.013803918
2020-04-20,8560.73,-89.41,-0.010336249
2020-04-21,8263.23,-297.5,-0.034751709
2020-04-22,8495.38,232.15,0.028094341
2020-04-23,8494.75,-0.63,-7.4158E-05
2020-04-24,8634.52,139.77,0.016453692
2020-04-27,8730.16,95.64,0.01107647
2020-04-28,8607.73,-122.43,-0.014023798
2020-04-29,8914.71,306.98,0.035663293
2020-04-30,8889.55,-25.16,-0.002822302
2020-05-01,8604.95,-284.6,-0.032015119
2020-05-04,8710.71,105.76,0.0122906
2020-05-05,8809.12,98.41,0.011297587
2020-05-06,8854.39,45.27,0.005138992
2020-05-07,8979.66,125.27,0.014147784
2020-05-08,9121.32,141.66,0.015775653
2020-05-11,9192.34,71.02,0.007786154
2020-05-12,9002.55,-189.79,-0.020646538
2020-05-13,8863.17,-139.38,-0.01548228
2020-05-14,8943.72,80.55,0.00908817
2020-05-15,9014.56,70.84,0.007920642
2020-05-18,9234.83,220.27,0.024434914
2020-05-19,9185.1,-49.73,-0.005385048
2020-05-20,9375.78,190.68,0.020759709
2020-05-21,9284.88,-90.9,-0.009695193
2020-05-22,9324.59,39.71,0.004276846
2020-05-26,9340.22,15.63,0.001676213
2020-05-27,9412.36,72.14,0.007723587
2020-05-28,9368.99,-43.37,-0.004607771
2020-05-29,9489.87,120.88,0.012902138
2020-06-01,9552.05,62.18,0.00655225
2020-06-02,9608.37,56.32,0.005896117
2020-06-03,9682.91,74.54,0.007757819
2020-06-04,9615.81,-67.1,-0.006929735
2020-06-05,9814.08,198.27,0.020619168
2020-06-08,9924.74,110.66,0.011275637
2020-06-09,9953.75,29.01,0.002922998
2020-06-10,10020.35,66.6,0.006690946
2020-06-11,9492.73,-527.62,-0.052654847
2020-06-12,9588.81,96.08,0.01012143
2020-06-15,9726.02,137.21,0.014309388
2020-06-16,9895.87,169.85,0.017463464
2020-06-17,9910.53,14.66,0.001481426
2020-06-18,9943.05,32.52,0.003281358
2020-06-19,9946.12,3.07,0.000308758
2020-06-22,10056.47,110.35,0.011094779
2020-06-23,10131.37,74.9,0.007447941
2020-06-24,9909.17,-222.2,-0.021931881
2020-06-25,10017,107.83,0.01088184
2020-06-26,9757.22,-259.78,-0.025933912
2020-06-29,9874.15,116.93,0.011983946
2020-06-30,10058.77,184.62,0.018697306
2020-07-01,10154.63,95.86,0.009529992
2020-07-02,10207.63,53,0.005219294
2020-07-06,10433.65,226.02,0.02214226
2020-07-07,10343.89,-89.76,-0.008602934
2020-07-08,10492.5,148.61,0.014366935
2020-07-09,10547.75,55.25,0.005265666
2020-07-10,10617.44,69.69,0.006607096
2020-07-13,10390.84,-226.6,-0.021342244
2020-07-14,10488.58,97.74,0.009406362
2020-07-15,10550.49,61.91,0.00590261
2020-07-16,10473.83,-76.66,-0.007266013
2020-07-17,10503.19,29.36,0.002803177
2020-07-20,10767.09,263.9,0.0251257
2020-07-21,10680.36,-86.73,-0.008055101
2020-07-22,10706.13,25.77,0.00241284
2020-07-23,10461.42,-244.71,-0.022856999
2020-07-24,10363.18,-98.24,-0.009390695
2020-07-27,10536.27,173.09,0.016702402
2020-07-28,10402.09,-134.18,-0.012735057
2020-07-29,10542.94,140.85,0.013540548
2020-07-30,10587.81,44.87,0.004255929
2020-07-31,10745.27,157.46,0.01487182
2020-08-03,10902.8,157.53,0.014660404
2020-08-04,10941.17,38.37,0.003519279
2020-08-05,10998.4,57.23,0.005230702
2020-08-06,11108.07,109.67,0.00997145
2020-08-07,11010.98,-97.09,-0.008740492
2020-08-10,10968.36,-42.62,-0.003870682
2020-08-11,10782.82,-185.54,-0.016915929
2020-08-12,11012.24,229.42,0.021276438
2020-08-13,11042.5,30.26,0.002747851
2020-08-14,11019.3,-23.2,-0.002100974
2020-08-17,11129.73,110.43,0.010021508
2020-08-18,11210.84,81.11,0.007287688
2020-08-19,11146.46,-64.38,-0.005742656
2020-08-20,11264.95,118.49,0.010630281
2020-08-21,11311.8,46.85,0.004158918
2020-08-24,11379.72,67.92,0.006004349
2020-08-25,11466.47,86.75,0.00762321
2020-08-26,11665.06,198.59,0.017319192
2020-08-27,11625.34,-39.72,-0.00340504
2020-08-28,11695.63,70.29,0.006046275
2020-08-31,11775.46,79.83,0.006825626
2020-09-01,11939.67,164.21,0.013945103
2020-09-02,12056.44,116.77,0.009780002
2020-09-03,11458.1,-598.34,-0.049628248
2020-09-04,11313.13,-144.97,-0.012652185
2020-09-08,10847.69,-465.44,-0.041141576
2020-09-09,11141.56,293.87,0.02709056
2020-09-10,10919.59,-221.97,-0.019922704
2020-09-11,10853.55,-66.04,-0.006047846
2020-09-14,11056.65,203.1,0.018712771
2020-09-15,11190.32,133.67,0.012089557
2020-09-16,11050.47,-139.85,-0.012497408
2020-09-17,10910.28,-140.19,-0.012686338
2020-09-18,10793.28,-117,-0.010723831
