Date, DJIA_Close,DJIA_Change,DJIA_pct_Change, Close,NDAQ_Change,NDAQ_pct_Change
2016-09-07,18526.14,-11.98,-0.064623597,5283.93,8.02,0.001520117
2016-09-08,18479.91,-46.23,-0.2495393,5259.48,-24.45,-0.004627238
2016-09-09,18085.45,-394.46,-2.134534205,5125.91,-133.57,-0.025396047
2016-09-12,18325.07,239.62,1.324932473,5211.89,85.98,0.016773607
2016-09-13,18066.75,-258.32,-1.409653551,5155.25,-56.64,-0.010867459
2016-09-14,18034.77,-31.98,-0.177010254,5173.77,18.52,0.003592454
2016-09-15,18212.48,177.71,0.985374363,5249.69,75.92,0.014674019
2016-09-16,18123.8,-88.68,-0.48691886,5244.57,-5.12,-0.000975296
2016-09-19,18120.17,-3.63,-0.020028912,5235.03,-9.54,-0.001819024
2016-09-20,18129.96,9.79,0.054028191,5241.35,6.32,0.001207252
2016-09-21,18293.7,163.74,0.903145953,5295.18,53.83,0.010270255
2016-09-22,18392.46,98.76,0.539857984,5339.52,44.34,0.008373653
2016-09-23,18261.45,-131.01,-0.712302759,5305.75,-33.77,-0.006324539
2016-09-26,18094.83,-166.62,-0.912413855,5257.49,-48.26,-0.009095792
2016-09-27,18228.3,133.47,0.737614004,5305.71,48.22,0.009171677
2016-09-28,18339.24,110.94,0.608614078,5318.55,12.84,0.002420034
2016-09-29,18143.45,-195.79,-1.067601493,5269.15,-49.4,-0.009288246
2016-09-30,18308.15,164.7,0.907765612,5312,42.85,0.008132241
2016-10-03,18253.85,-54.3,-0.296589224,5300.87,-11.13,-0.002095256
2016-10-04,18168.45,-85.4,-0.467846509,5289.66,-11.21,-0.002114747
2016-10-05,18281.03,112.58,0.619645594,5316.02,26.36,0.004983307
2016-10-06,18268.5,-12.53,-0.068540996,5306.85,-9.17,-0.001724975
2016-10-07,18240.49,-28.01,-0.153324028,5292.4,-14.45,-0.002722896
2016-10-10,18329.04,88.55,0.48545845,5328.67,36.27,0.006853223
2016-10-11,18128.66,-200.38,-1.093237835,5246.79,-81.88,-0.015365936
2016-10-12,18144.2,15.54,0.085720621,5239.02,-7.77,-0.001480905
2016-10-13,18098.94,-45.26,-0.249446104,5213.33,-25.69,-0.004903589
2016-10-14,18138.38,39.44,0.217913314,5214.16,0.83,0.000159207
2016-10-17,18086.4,-51.98,-0.286574656,5199.82,-14.34,-0.002750203
2016-10-18,18161.94,75.54,0.41766189,5243.84,44.02,0.008465678
2016-10-19,18202.62,40.68,0.223984883,5246.41,2.57,0.000490099
2016-10-20,18162.35,-40.27,-0.221231889,5241.83,-4.58,-0.000872978
2016-10-21,18145.71,-16.64,-0.0916181,5257.4,15.57,0.002970337
2016-10-24,18223.03,77.32,0.426106226,5309.83,52.43,0.00997261
2016-10-25,18169.27,-53.76,-0.295011313,5283.4,-26.43,-0.00497756
2016-10-26,18199.33,30.06,0.165444181,5250.27,-33.13,-0.006270583
2016-10-27,18169.68,-29.65,-0.162918085,5215.97,-34.3,-0.006532997
2016-10-28,18161.19,-8.49,-0.046726194,5190.1,-25.87,-0.004959768
2016-10-31,18142.42,-18.77,-0.103352258,5189.13,-0.97,-0.000186894
2016-11-01,18037.1,-105.32,-0.580517924,5153.58,-35.55,-0.006850859
2016-11-02,17959.64,-77.46,-0.429448193,5105.57,-48.01,-0.009315854
2016-11-03,17930.67,-28.97,-0.161306129,5058.41,-47.16,-0.009236971
2016-11-04,17888.28,-42.39,-0.236410575,5046.37,-12.04,-0.002380195
2016-11-07,18259.6,371.32,2.075772517,5166.17,119.8,0.023739837
2016-11-08,18332.74,73.14,0.40055642,5193.49,27.32,0.00528825
2016-11-09,18589.69,256.95,1.401590815,5251.07,57.58,0.011086957
2016-11-10,18807.88,218.19,1.173715108,5208.8,-42.27,-0.008049788
2016-11-11,18847.66,39.78,0.211507092,5237.11,28.31,0.005435033
2016-11-14,18868.69,21.03,0.111578838,5218.4,-18.71,-0.003572581
2016-11-15,18923.06,54.37,0.28814931,5275.62,57.22,0.010965047
2016-11-16,18868.14,-54.92,-0.290227902,5294.58,18.96,0.00359389
2016-11-17,18903.82,35.68,0.18910184,5333.97,39.39,0.007439684
2016-11-18,18867.93,-35.89,-0.189855807,5321.51,-12.46,-0.002335971
2016-11-21,18956.69,88.76,0.470427864,5368.86,47.35,0.00889785
2016-11-22,19023.87,67.18,0.354386763,5386.35,17.49,0.003257675
2016-11-23,19083.18,59.31,0.311766218,5380.68,-5.67,-0.001052661
2016-11-25,19152.14,68.96,0.361365349,5398.92,18.24,0.003389906
2016-11-28,19097.9,-54.24,-0.28320595,5368.81,-30.11,-0.005577041
2016-11-29,19121.6,23.7,0.124097414,5379.92,11.11,0.00206936
2016-11-30,19123.58,1.98,0.010354782,5323.68,-56.24,-0.010453687
2016-12-01,19191.93,68.35,0.357412158,5251.11,-72.57,-0.013631548
2016-12-02,19170.42,-21.51,-0.112078358,5255.65,4.54,0.000864579
2016-12-05,19216.24,45.82,0.239014064,5308.89,53.24,0.010130051
2016-12-06,19251.78,35.54,0.184947732,5333,24.11,0.004541439
2016-12-07,19549.62,297.84,1.547077725,5393.76,60.76,0.011393212
2016-12-08,19614.81,65.19,0.333459167,5417.36,23.6,0.004375426
2016-12-09,19756.85,142.04,0.724146703,5444.5,27.14,0.00500982
2016-12-12,19796.43,39.58,0.20033558,5412.54,-31.96,-0.005870144
2016-12-13,19911.21,114.78,0.57980151,5463.83,51.29,0.009476142
2016-12-14,19792.53,-118.68,-0.596046147,5436.67,-27.16,-0.004970872
2016-12-15,19852.24,59.71,0.301679472,5456.85,20.18,0.003711831
2016-12-16,19843.41,-8.83,-0.044478608,5437.16,-19.69,-0.003608309
2016-12-19,19883.06,39.65,0.199814447,5457.44,20.28,0.003729888
2016-12-20,19974.62,91.56,0.4604925,5483.94,26.5,0.004855757
2016-12-21,19941.96,-32.66,-0.163507491,5471.43,-12.51,-0.002281207
2016-12-22,19918.88,-23.08,-0.115735865,5447.42,-24.01,-0.00438825
2016-12-23,19933.81,14.93,0.074954013,5462.69,15.27,0.002803162
2016-12-27,19945.04,11.23,0.056336445,5487.44,24.75,0.004530735
2016-12-28,19833.68,-111.36,-0.558334303,5438.56,-48.88,-0.008907614
2016-12-29,19819.78,-13.9,-0.070082809,5432.09,-6.47,-0.001189653
2016-12-30,19762.6,-57.18,-0.288499671,5383.12,-48.97,-0.009014946
2017-01-03,19881.76,119.16,0.602957101,5429.08,45.96,0.0085378
2017-01-04,19942.16,60.4,0.303796042,5477,47.92,0.008826542
2017-01-05,19899.29,-42.87,-0.214971698,5487.94,10.94,0.001997444
2017-01-06,19963.8,64.51,0.324182421,5521.06,33.12,0.006035051
2017-01-09,19887.38,-76.42,-0.382792855,5531.82,10.76,0.001948901
2017-01-10,19855.53,-31.85,-0.160151815,5551.82,20,0.003615447
2017-01-11,19954.28,98.75,0.497342554,5563.65,11.83,0.002130833
2017-01-12,19891,-63.28,-0.317124948,5547.49,-16.16,-0.002904568
2017-01-13,19885.73,-5.27,-0.026494394,5574.12,26.63,0.004800369
2017-01-17,19826.77,-58.96,-0.296494019,5538.73,-35.39,-0.006348984
2017-01-18,19804.72,-22.05,-0.111213274,5555.65,16.92,0.003054852
2017-01-19,19732.4,-72.32,-0.365165476,5540.08,-15.57,-0.002802552
2017-01-20,19827.25,94.85,0.480681519,5555.33,15.25,0.002752668
2017-01-23,19799.85,-27.4,-0.138193648,5552.94,-2.39,-0.000430217
2017-01-24,19912.71,112.86,0.570004318,5600.96,48.02,0.008647671
2017-01-25,20068.51,155.8,0.78241485,5656.34,55.38,0.009887591
2017-01-26,20100.91,32.4,0.161446963,5655.18,-1.16,-0.00020508
2017-01-27,20093.78,-7.13,-0.035471031,5660.78,5.6,0.000990243
2017-01-30,19971.13,-122.65,-0.610387891,5613.71,-47.07,-0.008315109
2017-01-31,19864.09,-107.04,-0.535973678,5614.79,1.08,0.000192386
2017-02-01,19890.94,26.85,0.135168538,5642.65,27.86,0.004961895
2017-02-02,19884.91,-6.03,-0.030315309,5636.2,-6.45,-0.00114308
2017-02-03,20071.46,186.55,0.938148576,5666.77,30.57,0.005423867
2017-02-06,20052.42,-19.04,-0.094861061,5663.55,-3.22,-0.000568225
2017-02-07,20090.29,37.87,0.188855011,5674.22,10.67,0.001883977
2017-02-08,20054.34,-35.95,-0.178942166,5682.45,8.23,0.00145042
2017-02-09,20172.4,118.06,0.588700501,5715.18,32.73,0.00575984
2017-02-10,20269.37,96.97,0.480706312,5734.13,18.95,0.003315731
2017-02-13,20412.16,142.79,0.704461954,5763.96,29.83,0.005202184
2017-02-14,20504.41,92.25,0.451936493,5782.57,18.61,0.003228683
2017-02-15,20611.86,107.45,0.52403361,5819.44,36.87,0.006376058
2017-02-16,20619.77,7.91,0.038375964,5814.9,-4.54,-0.000780144
2017-02-17,20624.05,4.28,0.020756779,5838.58,23.68,0.004072297
2017-02-21,20743,118.95,0.576753838,5865.95,27.37,0.004687784
2017-02-22,20775.6,32.6,0.157161452,5860.63,-5.32,-0.000906929
2017-02-23,20810.32,34.72,0.167119121,5835.51,-25.12,-0.004286229
2017-02-24,20821.76,11.44,0.054972725,5845.31,9.8,0.001679373
2017-02-27,20837.44,15.68,0.075305834,5861.9,16.59,0.002838173
2017-02-28,20812.24,-25.2,-0.120936161,5825.44,-36.46,-0.006219826
2017-03-01,21115.55,303.31,1.457363551,5904.03,78.59,0.013490826
2017-03-02,21002.97,-112.58,-0.53316158,5861.22,-42.81,-0.007250979
2017-03-03,21005.71,2.74,0.013045774,5870.75,9.53,0.001625941
2017-03-06,20954.34,-51.37,-0.244552553,5849.17,-21.58,-0.003675851
2017-03-07,20924.76,-29.58,-0.141164074,5833.93,-15.24,-0.002605498
2017-03-08,20855.73,-69.03,-0.329896257,5837.55,3.62,0.000620508
2017-03-09,20858.19,2.46,0.01179532,5838.81,1.26,0.000215844
2017-03-10,20902.98,44.79,0.214735794,5861.73,22.92,0.003925457
2017-03-13,20881.48,-21.5,-0.102856148,5875.78,14.05,0.002396903
2017-03-14,20837.37,-44.11,-0.211239816,5856.82,-18.96,-0.003226806
2017-03-15,20950.1,112.73,0.540999176,5900.05,43.23,0.007381139
2017-03-16,20934.55,-15.55,-0.074223989,5900.76,0.71,0.000120338
2017-03-17,20914.62,-19.93,-0.095201473,5901,0.24,4.06727E-05
2017-03-20,20905.86,-8.76,-0.041884576,5901.53,0.53,8.98153E-05
2017-03-21,20668.01,-237.85,-1.137719281,5793.83,-107.7,-0.018249505
2017-03-22,20661.3,-6.71,-0.032465632,5821.64,27.81,0.004799934
2017-03-23,20656.58,-4.72,-0.022844642,5817.69,-3.95,-0.000678503
2017-03-24,20596.72,-59.86,-0.289786596,5828.74,11.05,0.001899379
2017-03-27,20550.98,-45.74,-0.222074194,5840.37,11.63,0.001995285
2017-03-28,20701.5,150.52,0.732422493,5875.14,34.77,0.00595339
2017-03-29,20659.32,-42.18,-0.203753351,5897.55,22.41,0.003814377
2017-03-30,20728.49,69.17,0.334812569,5914.34,16.79,0.002846945
2017-03-31,20663.22,-65.27,-0.31488063,5911.74,-2.6,-0.000439609
2017-04-03,20650.21,-13.01,-0.062962113,5894.68,-17.06,-0.002885783
2017-04-04,20689.24,39.03,0.189005342,5898.61,3.93,0.000666703
2017-04-05,20648.15,-41.09,-0.198605652,5864.48,-34.13,-0.005786109
2017-04-06,20662.95,14.8,0.071677124,5878.95,14.47,0.002467397
2017-04-07,20656.1,-6.85,-0.033151123,5877.81,-1.14,-0.000193912
2017-04-10,20658.02,1.92,0.009295075,5880.93,3.12,0.00053081
2017-04-11,20651.3,-6.72,-0.032529739,5866.77,-14.16,-0.002407782
2017-04-12,20591.86,-59.44,-0.287826916,5836.16,-30.61,-0.005217522
2017-04-13,20453.25,-138.61,-0.673130062,5805.15,-31.01,-0.005313425
2017-04-17,20636.92,183.67,0.897999095,5856.79,51.64,0.00889555
2017-04-18,20523.28,-113.64,-0.550663568,5849.47,-7.32,-0.001249831
2017-04-19,20404.49,-118.79,-0.578806117,5863.03,13.56,0.002318159
2017-04-20,20578.71,174.22,0.853831681,5916.78,53.75,0.009167615
2017-04-21,20547.76,-30.95,-0.150398154,5910.52,-6.26,-0.001058008
2017-04-24,20763.89,216.13,1.051842147,5983.82,73.3,0.012401616
2017-04-25,20996.12,232.23,1.118432047,6025.49,41.67,0.006963779
2017-04-26,20975.09,-21.03,-0.100161363,6025.23,-0.26,-4.315E-05
2017-04-27,20981.33,6.24,0.029749574,6048.94,23.71,0.003935119
2017-04-28,20940.51,-40.82,-0.19455392,6047.61,-1.33,-0.000219873
2017-05-01,20913.46,-27.05,-0.129175459,6091.6,43.99,0.007273948
2017-05-02,20949.89,36.43,0.174194036,6095.37,3.77,0.000618885
2017-05-03,20957.9,8.01,0.038234091,6072.55,-22.82,-0.003743825
2017-05-04,20951.47,-6.43,-0.030680555,6075.34,2.79,0.000459445
2017-05-05,21006.94,55.47,0.264754693,6100.76,25.42,0.004184128
2017-05-08,21012.28,5.34,0.025420171,6102.66,1.9,0.000311437
2017-05-09,20975.78,-36.5,-0.173707946,6120.59,17.93,0.002938063
2017-05-10,20943.11,-32.67,-0.155751061,6129.14,8.55,0.001396924
2017-05-11,20919.42,-23.69,-0.11311596,6115.96,-13.18,-0.002150383
2017-05-12,20896.61,-22.81,-0.10903744,6121.23,5.27,0.00086168
2017-05-15,20981.94,85.33,0.408343746,6149.67,28.44,0.004646125
2017-05-16,20979.75,-2.19,-0.010437548,6169.87,20.2,0.003284729
2017-05-17,20606.93,-372.82,-1.777046914,6011.24,-158.63,-0.025710428
2017-05-18,20663.02,56.09,0.272189987,6055.13,43.89,0.007301322
2017-05-19,20804.84,141.82,0.686346913,6083.7,28.57,0.004718313
2017-05-22,20894.83,89.99,0.432543581,6133.62,49.92,0.008205533
2017-05-23,20937.91,43.08,0.206175403,6138.71,5.09,0.000829853
2017-05-24,21012.42,74.51,0.355861688,6163.02,24.31,0.003960115
2017-05-25,21082.95,70.53,0.335658625,6205.26,42.24,0.006853783
2017-05-26,21080.28,-2.67,-0.012664262,6210.19,4.93,0.000794487
2017-05-30,21029.47,-50.81,-0.241030954,6203.19,-7,-0.00112718
2017-05-31,21008.65,-20.82,-0.099003922,6198.52,-4.67,-0.000752838
2017-06-01,21144.18,135.53,0.645115226,6246.83,48.31,0.007793796
2017-06-02,21206.29,62.11,0.293745135,6305.8,58.97,0.009439988
2017-06-05,21184.04,-22.25,-0.1049217,6295.68,-10.12,-0.001604872
2017-06-06,21136.23,-47.81,-0.225688773,6275.06,-20.62,-0.003275262
2017-06-07,21173.69,37.46,0.177231228,6297.38,22.32,0.003556938
2017-06-08,21182.53,8.84,0.041749926,6321.76,24.38,0.003871451
2017-06-09,21271.97,89.44,0.422234738,6207.92,-113.84,-0.018007643
2017-06-12,21235.67,-36.3,-0.1706471,6175.46,-32.46,-0.005228804
2017-06-13,21328.47,92.8,0.437000575,6220.37,44.91,0.007272333
2017-06-14,21374.56,46.09,0.216096138,6194.89,-25.48,-0.004096219
2017-06-15,21359.9,-14.66,-0.068586207,6165.5,-29.39,-0.004744233
2017-06-16,21384.28,24.38,0.114139111,6151.76,-13.74,-0.00222853
2017-06-19,21528.99,144.71,0.676712052,6239.01,87.25,0.014182933
2017-06-20,21467.14,-61.85,-0.287287049,6188.03,-50.98,-0.008171168
2017-06-21,21410.03,-57.11,-0.266034507,6233.95,45.92,0.007420779
2017-06-22,21397.29,-12.74,-0.059504821,6236.69,2.74,0.000439529
2017-06-23,21394.76,-2.53,-0.011823927,6265.25,28.56,0.004579352
2017-06-26,21409.55,14.79,0.069129076,6247.15,-18.1,-0.002888951
2017-06-27,21310.66,-98.89,-0.461896677,6146.62,-100.53,-0.016092138
2017-06-28,21454.61,143.95,0.675483537,6234.41,87.79,0.014282646
2017-06-29,21287.03,-167.58,-0.78109087,6144.35,-90.06,-0.014445633
2017-06-30,21349.63,62.6,0.294075782,6140.42,-3.93,-0.000639612
2017-07-03,21479.27,129.64,0.607223638,6110.06,-30.36,-0.004944287
2017-07-05,21478.17,-1.1,-0.005121217,6150.86,40.8,0.006677512
2017-07-06,21320.04,-158.13,-0.736235908,6089.46,-61.4,-0.009982344
2017-07-07,21414.34,94.3,0.442306862,6153.08,63.62,0.01044756
2017-07-10,21408.52,-5.82,-0.02717805,6176.39,23.31,0.003788347
2017-07-11,21409.07,0.55,0.002569071,6193.3,16.91,0.002737845
2017-07-12,21532.14,123.07,0.574849818,6261.17,67.87,0.010958617
2017-07-13,21553.09,20.95,0.097296414,6274.44,13.27,0.002119412
2017-07-14,21637.74,84.65,0.392751109,6312.47,38.03,0.006061099
2017-07-17,21629.72,-8.02,-0.037064869,6314.43,1.96,0.000310497
2017-07-18,21574.73,-54.99,-0.254233527,6344.31,29.88,0.004732019
2017-07-19,21640.75,66.02,0.306006147,6385.04,40.73,0.006419926
2017-07-20,21611.78,-28.97,-0.133867819,6390,4.96,0.000776816
2017-07-21,21580.07,-31.71,-0.146725536,6387.75,-2.25,-0.000352113
2017-07-24,21513.17,-66.9,-0.310008262,6410.81,23.06,0.003610035
2017-07-25,21613.43,100.26,0.466040105,6412.17,1.36,0.000212142
2017-07-26,21711.01,97.58,0.451478548,6422.75,10.58,0.001649987
2017-07-27,21796.55,85.54,0.393993647,6382.19,-40.56,-0.006315052
2017-07-28,21830.31,33.76,0.154886897,6374.68,-7.51,-0.001176712
2017-07-31,21891.12,60.81,0.278557657,6348.12,-26.56,-0.004166484
2017-08-01,21963.92,72.8,0.332554936,6362.94,14.82,0.002334549
2017-08-02,22016.24,52.32,0.238208844,6362.65,-0.29,-4.55764E-05
2017-08-03,22026.1,9.86,0.044785122,6340.34,-22.31,-0.003506401
2017-08-04,22092.81,66.71,0.302867961,6351.56,11.22,0.001769621
2017-08-07,22118.42,25.61,0.115920066,6383.77,32.21,0.005071195
2017-08-08,22085.34,-33.08,-0.149558603,6370.46,-13.31,-0.002084975
2017-08-09,22048.7,-36.64,-0.165901906,6352.33,-18.13,-0.002845948
2017-08-10,21844.01,-204.69,-0.928354053,6216.87,-135.46,-0.021324459
2017-08-11,21858.32,14.31,0.06550995,6256.56,39.69,0.006384242
2017-08-14,21993.71,135.39,0.619398014,6340.23,83.67,0.013373164
2017-08-15,21998.99,5.28,0.024006864,6333.01,-7.22,-0.00113876
2017-08-16,22024.87,25.88,0.117641764,6345.11,12.1,0.001910624
2017-08-17,21750.73,-274.14,-1.244683851,6221.91,-123.2,-0.019416527
2017-08-18,21674.51,-76.22,-0.35042502,6216.53,-5.38,-0.000864686
2017-08-21,21703.75,29.24,0.134905011,6213.13,-3.4,-0.000546929
2017-08-22,21899.89,196.14,0.903714796,6297.48,84.35,0.013576088
2017-08-23,21812.09,-87.8,-0.400915256,6278.41,-19.07,-0.003028195
2017-08-24,21783.4,-28.69,-0.131532558,6271.33,-7.08,-0.001127674
2017-08-25,21813.67,30.27,0.138959024,6265.64,-5.69,-0.000907304
2017-08-28,21808.4,-5.27,-0.024159163,6283.02,17.38,0.002773859
2017-08-29,21865.37,56.97,0.261229618,6301.89,18.87,0.003003333
2017-08-30,21892.43,27.06,0.123757339,6368.31,66.42,0.010539695
2017-08-31,21948.1,55.67,0.254288811,6428.66,60.35,0.009476612
2017-09-01,21987.56,39.46,0.179787772,6435.33,6.67,0.001037541
2017-09-05,21753.31,-234.25,-1.065375148,6375.57,-59.76,-0.009286237
2017-09-06,21807.64,54.33,0.249755095,6393.31,17.74,0.002782496
2017-09-07,21784.78,-22.86,-0.104825648,6397.87,4.56,0.000713246
2017-09-08,21797.79,13.01,0.059720594,6360.19,-37.68,-0.00588946
2017-09-11,22057.37,259.58,1.190854669,6432.26,72.07,0.011331422
2017-09-12,22118.86,61.49,0.278773036,6454.28,22.02,0.003423369
2017-09-13,22158.18,39.32,0.177766847,6460.19,5.91,0.000915671
2017-09-14,22203.48,45.3,0.204439173,6429.08,-31.11,-0.004815648
2017-09-15,22268.34,64.86,0.292116371,6448.47,19.39,0.003015984
2017-09-18,22331.35,63.01,0.282957778,6454.64,6.17,0.000956816
2017-09-19,22370.8,39.45,0.176657479,6461.32,6.68,0.001034914
2017-09-20,22412.59,41.79,0.186806015,6456.04,-5.28,-0.00081717
2017-09-21,22359.23,-53.36,-0.238080472,6422.69,-33.35,-0.005165705
2017-09-22,22349.59,-9.64,-0.043114186,6426.92,4.23,0.000658603
2017-09-25,22296.09,-53.5,-0.239377993,6370.59,-56.33,-0.008764696
2017-09-26,22284.32,-11.77,-0.052789525,6380.16,9.57,0.001502216
2017-09-27,22340.71,56.39,0.253047883,6453.26,73.1,0.011457393
2017-09-28,22381.2,40.49,0.181238645,6453.45,0.19,2.94425E-05
2017-09-29,22405.09,23.89,0.106741372,6495.96,42.51,0.006587174
2017-10-02,22557.6,152.51,0.680693539,6516.72,20.76,0.003195832
2017-10-03,22641.67,84.07,0.372690357,6531.71,14.99,0.002300237
2017-10-04,22661.64,19.97,0.088200208,6534.63,2.92,0.00044705
2017-10-05,22775.39,113.75,0.50194955,6585.36,50.73,0.007763255
2017-10-06,22773.67,-1.72,-0.007552011,6590.18,4.82,0.000731927
2017-10-09,22761.07,-12.6,-0.055327051,6579.73,-10.45,-0.001585693
2017-10-10,22830.68,69.61,0.305829208,6587.25,7.52,0.001142904
2017-10-11,22872.89,42.21,0.184882798,6603.55,16.3,0.002474477
2017-10-12,22841.01,-31.88,-0.139378977,6591.51,-12.04,-0.001823262
2017-10-13,22871.72,30.71,0.134451147,6605.8,14.29,0.00216794
2017-10-16,22956.96,85.24,0.372687319,6624,18.2,0.002755155
2017-10-17,22997.44,40.48,0.176329967,6623.66,-0.34,-5.13285E-05
2017-10-18,23157.6,160.16,0.696425341,6624.22,0.56,8.45454E-05
2017-10-19,23163.04,5.44,0.023491208,6605.07,-19.15,-0.002890906
2017-10-20,23328.63,165.59,0.714888892,6629.05,23.98,0.003630544
2017-10-23,23273.96,-54.67,-0.234347238,6586.83,-42.22,-0.006368937
2017-10-24,23441.76,167.8,0.720977436,6598.43,11.6,0.00176109
2017-10-25,23329.46,-112.3,-0.479059593,6563.89,-34.54,-0.005234579
2017-10-26,23400.86,71.4,0.306050804,6556.77,-7.12,-0.001084723
2017-10-27,23434.19,33.33,0.142430663,6701.26,144.49,0.022036765
2017-10-30,23348.74,-85.45,-0.364638163,6698.96,-2.3,-0.000343219
2017-10-31,23377.24,28.5,0.122062261,6727.67,28.71,0.00428574
2017-11-01,23435.01,57.77,0.247120704,6716.53,-11.14,-0.001655848
2017-11-02,23516.26,81.25,0.3467035,6714.94,-1.59,-0.000236729
2017-11-03,23539.19,22.93,0.097507002,6764.44,49.5,0.007371622
2017-11-06,23548.42,9.23,0.039211205,6786.44,22,0.003252302
2017-11-07,23557.23,8.81,0.037412276,6767.78,-18.66,-0.002749601
2017-11-08,23563.36,6.13,0.026021735,6789.12,21.34,0.003153176
2017-11-09,23461.94,-101.42,-0.430413999,6750.05,-39.07,-0.005754796
2017-11-10,23422.21,-39.73,-0.169338085,6750.94,0.89,0.000131851
2017-11-13,23439.7,17.49,0.074672714,6757.6,6.66,0.000986529
2017-11-14,23409.47,-30.23,-0.128969227,6737.87,-19.73,-0.002919676
2017-11-15,23271.28,-138.19,-0.590316654,6706.21,-31.66,-0.004698814
2017-11-16,23458.36,187.08,0.803909368,6793.29,87.08,0.01298498
2017-11-17,23358.24,-100.12,-0.426798804,6782.79,-10.5,-0.001545643
2017-11-20,23430.33,72.09,0.308627705,6790.71,7.92,0.001167661
2017-11-21,23590.83,160.5,0.685009558,6862.48,71.77,0.010568851
2017-11-22,23526.18,-64.65,-0.274047162,6867.36,4.88,0.000711113
2017-11-24,23557.99,31.81,0.135211071,6889.16,21.8,0.003174437
2017-11-27,23580.78,22.79,0.096740002,6878.52,-10.64,-0.001544455
2017-11-28,23836.71,255.93,1.085333055,6912.36,33.84,0.004919663
2017-11-29,23940.68,103.97,0.436175966,6824.39,-87.97,-0.012726478
2017-11-30,24272.35,331.67,1.385382537,6873.97,49.58,0.007265118
2017-12-01,24231.59,-40.76,-0.167927704,6847.59,-26.38,-0.003837666
2017-12-04,24290.05,58.46,0.24125532,6775.37,-72.22,-0.010546776
2017-12-05,24180.64,-109.41,-0.450431349,6762.21,-13.16,-0.001942329
2017-12-06,24140.91,-39.73,-0.164304998,6776.38,14.17,0.002095469
2017-12-07,24211.48,70.57,0.292325351,6812.84,36.46,0.005380454
2017-12-08,24329.16,117.68,0.486050419,6840.08,27.24,0.003998333
2017-12-11,24386.03,56.87,0.233752419,6875.08,35,0.005116899
2017-12-12,24504.8,118.77,0.487041146,6862.32,-12.76,-0.001855978
2017-12-13,24585.43,80.63,0.329037576,6875.8,13.48,0.00196435
2017-12-14,24508.66,-76.77,-0.312258114,6856.53,-19.27,-0.002802583
2017-12-15,24651.74,143.08,0.583793647,6936.58,80.05,0.011675002
2017-12-18,24792.2,140.46,0.569777225,6994.76,58.18,0.008387419
2017-12-19,24754.75,-37.45,-0.151055574,6963.85,-30.91,-0.004419022
2017-12-20,24726.65,-28.1,-0.113513568,6960.96,-2.89,-0.000415
2017-12-21,24782.29,55.64,0.225020373,6965.36,4.4,0.000632097
2017-12-22,24754.06,-28.23,-0.113911991,6959.96,-5.4,-0.000775265
2017-12-26,24746.21,-7.85,-0.03171197,6936.25,-23.71,-0.003406629
2017-12-27,24774.3,28.09,0.113512332,6939.34,3.09,0.000445486
2017-12-28,24837.51,63.21,0.255143435,6950.16,10.82,0.001559226
2017-12-29,24719.22,-118.29,-0.47625547,6903.39,-46.77,-0.006729341
2018-01-02,24824.01,104.79,0.423921143,7006.9,103.51,0.014994083
2018-01-03,24922.68,98.67,0.397478087,7065.53,58.63,0.008367466
2018-01-04,25075.13,152.45,0.611691841,7077.91,12.38,0.001752169
2018-01-05,25295.87,220.74,0.880314479,7136.56,58.65,0.008286344
2018-01-08,25283,-12.87,-0.050877871,7157.39,20.83,0.002918773
2018-01-09,25385.8,102.8,0.406597318,7163.58,6.19,0.00086484
2018-01-10,25369.13,-16.67,-0.065666633,7153.57,-10.01,-0.001397346
2018-01-11,25574.73,205.6,0.810433783,7211.78,58.21,0.008137196
2018-01-12,25803.19,228.46,0.893303663,7261.06,49.28,0.006833264
2018-01-16,25792.86,-10.33,-0.04003381,7223.69,-37.37,-0.005146631
2018-01-17,26115.65,322.79,1.251470368,7298.28,74.59,0.010325748
2018-01-18,26017.81,-97.84,-0.374641259,7296.05,-2.23,-0.000305551
2018-01-19,26071.72,53.91,0.207204219,7336.38,40.33,0.005527649
2018-01-22,26214.6,142.88,0.548026751,7408.03,71.65,0.009766397
2018-01-23,26210.81,-3.79,-0.014457592,7460.29,52.26,0.007054507
2018-01-24,26252.12,41.31,0.157606728,7415.06,-45.23,-0.006062767
2018-01-25,26392.79,140.67,0.535842439,7411.16,-3.9,-0.000525957
2018-01-26,26616.71,223.92,0.848413525,7505.77,94.61,0.012765883
2018-01-29,26439.48,-177.23,-0.665859905,7466.51,-39.26,-0.005230643
2018-01-30,26076.89,-362.59,-1.371396109,7402.48,-64.03,-0.008575626
2018-01-31,26149.39,72.5,0.278023951,7411.48,9,0.001215809
2018-02-01,26186.71,37.32,0.142718434,7385.86,-25.62,-0.003456799
2018-02-02,25520.96,-665.75,-2.542320131,7240.95,-144.91,-0.019619922
2018-02-05,24345.75,-1175.21,-4.604881635,6967.53,-273.42,-0.037760239
2018-02-06,24912.77,567.02,2.329030734,7115.88,148.35,0.02129162
2018-02-07,24893.35,-19.42,-0.07795199,7051.98,-63.9,-0.008979915
2018-02-08,23860.46,-1032.89,-4.149260746,6777.16,-274.82,-0.038970615
2018-02-09,24190.9,330.44,1.384885287,6874.49,97.33,0.014361473
