date,TEU
2014-12-06 00:00:00,14.49398488
2014-12-07 00:00:00,15.81161987
2014-12-08 00:00:00,57.97593954
2014-12-09 00:00:00,39.52904968
2014-12-10 00:00:00,101.4578942
2014-12-11 00:00:00,69.83465444
2014-12-12 00:00:00,55.34066956
2014-12-13 00:00:00,23.71742981
2014-12-14 00:00:00,19.76452484
2014-12-15 00:00:00,34.25850973
2014-12-16 00:00:00,68.51701945
2014-12-17 00:00:00,73.78755941
2014-12-18 00:00:00,52.70539958
2014-12-19 00:00:00,73.78755941
2014-12-20 00:00:00,14.49398488
2014-12-21 00:00:00,14.49398488
2014-12-22 00:00:00,50.0701296
2014-12-23 00:00:00,31.62323975
2014-12-24 00:00:00,18.44688985
2014-12-25 00:00:00,13.17634989
2014-12-26 00:00:00,15.81161987
2014-12-27 00:00:00,36.8937797
2014-12-28 00:00:00,13.17634989
2014-12-29 00:00:00,30.30560476
2014-12-30 00:00:00,38.21141469
2014-12-31 00:00:00,17.12925486
2015-01-01 00:00:00,13.17634989
2015-01-02 00:00:00,28.98796977
2015-01-03 00:00:00,39.52904968
2015-01-04 00:00:00,43.48195465
2015-01-05 00:00:00,59.29357453
2015-01-06 00:00:00,54.02303457
2015-01-07 00:00:00,57.97593954
2015-01-08 00:00:00,64.56411448
2015-01-09 00:00:00,57.97593954
2015-01-10 00:00:00,32.94087474
2015-01-11 00:00:00,19.76452484
2015-01-12 00:00:00,79.05809937
2015-01-13 00:00:00,68.51701945
2015-01-14 00:00:00,85.64627431
2015-01-15 00:00:00,90.91681427
2015-01-16 00:00:00,55.34066956
2015-01-17 00:00:00,26.35269979
2015-01-18 00:00:00,25.0350648
2015-01-19 00:00:00,59.29357453
2015-01-20 00:00:00,133.0811339
2015-01-21 00:00:00,73.78755941
2015-01-22 00:00:00,77.74046438
2015-01-23 00:00:00,65.88174947
2015-01-24 00:00:00,31.62323975
2015-01-25 00:00:00,54.02303457
2015-01-26 00:00:00,301.7384126
2015-01-27 00:00:00,56.65830455
2015-01-28 00:00:00,68.51701945
2015-01-29 00:00:00,84.32863933
2015-01-30 00:00:00,54.02303457
2015-01-31 00:00:00,22.39979482
2015-02-01 00:00:00,17.12925486
2015-02-02 00:00:00,86.9639093
2015-02-03 00:00:00,52.70539958
2015-02-04 00:00:00,30.30560476
2015-02-05 00:00:00,61.9288445
